n_losses,year,player_name,nemesis
3,1980,Brian Gottfried,Wojtek Fibak
3,1980,Rod Frawley,Roscoe Tanner
3,1980,George Hardie,John Sadri
3,1980,Bruce Manson,Wojtek Fibak
3,1980,Paul Mcnamee,John McEnroe
3,1980,Peter Fleming,Vijay Amritraj
3,1980,Peter Mcnamara,Bjorn Borg
3,1980,Mark Edmondson,Eliot Teltscher
3,1980,Trey Waltke,Brian Gottfried
5,1981,Guillermo Vilas,Ivan Lendl
5,1981,Harold Solomon,Ivan Lendl
4,1981,Bernard Mitton,Roscoe Tanner
4,1981,Raul Ramirez,John McEnroe
4,1981,Ricardo Cano,Guillermo Vilas
4,1981,Brian Gottfried,John McEnroe
4,1981,Jose Higueras,Guillermo Vilas
4,1981,Angel Gimenez,Balazs Taroczy
4,1981,Sandy Mayer,John McEnroe
3,1981,John Fitzgerald,Peter Mcnamara
3,1981,Tom Gullikson,Hank Pfister
3,1981,Bill Scanlon,John McEnroe
3,1981,Tim Wilkison,John Austin
3,1981,Chris Mayotte,Bill Scanlon
3,1981,Ivan Lendl,Bjorn Borg
3,1981,Ivan Lendl,Jose Luis Clerc
3,1981,Mats Wilander,Peter Mcnamara
3,1981,Mel Purcell,Jose Luis Clerc
3,1981,Christoph Zipf,Jerome Potier
3,1981,Ivan Lendl,Jimmy Connors
3,1981,Heinz Gunthardt,Tomas Smid
3,1981,Tom Gullikson,John McEnroe
3,1981,Tim Gullikson,Ivan Lendl
3,1981,Pavel Slozil,Ricardo Cano
3,1981,Stan Smith,John McEnroe
3,1981,Jimmy Connors,Bjorn Borg
3,1981,Vijay Amritraj,Bill Scanlon
3,1981,Eddie Dibbs,Ivan Lendl
3,1981,John Austin,Brian Teacher
3,1981,Mike Estep,Johan Kriek
3,1981,Bjorn Borg,John McEnroe
3,1981,Russell Simpson,Shlomo Glickstein
3,1981,Chris Lewis,Mark Edmondson
3,1981,Terry Moor,Vitas Gerulaitis
3,1981,Brian Teacher,John McEnroe
5,1982,Wojtek Fibak,Ivan Lendl
5,1982,Yannick Noah,Guillermo Vilas
4,1982,David Carter,Eliot Teltscher
4,1982,Hank Pfister,Jimmy Connors
4,1982,John McEnroe,Ivan Lendl
4,1982,Jose Luis Clerc,Ivan Lendl
3,1982,Eliot Teltscher,Jose Higueras
3,1982,Peter Elter,Tomas Smid
3,1982,Christophe Freyss,Dominique Bedel
3,1982,Marcos Hocevar,Guillermo Vilas
3,1982,Greg Whitecross,Craig A Miller
3,1982,Steve Denton,John McEnroe
3,1982,Erick Iskersky,Vitas Gerulaitis
3,1982,Erick Iskersky,Brian Teacher
3,1982,Andres Gomez,Victor Pecci
3,1982,John Fitzgerald,John Alexander
3,1982,Henri Leconte,John McEnroe
3,1982,Chip Hooper,Jimmy Connors
3,1982,Juan Aguilera,Ivan Lendl
3,1982,Steve Denton,Vitas Gerulaitis
3,1982,Ramesh Krishnan,Ivan Lendl
3,1982,Jose Luis Damiani,Balazs Taroczy
3,1982,Rolf Gehring,Jose Higueras
3,1982,Guillermo Vilas,Wojtek Fibak
3,1982,Bob Lutz,Bill Scanlon
3,1982,Heinz Gunthardt,Ivan Lendl
3,1982,Harold Solomon,Eliot Teltscher
3,1982,Harold Solomon,Brian Gottfried
3,1982,Jimmy Connors,John McEnroe
3,1982,Brian Gottfried,Kevin Curren
3,1982,Jose Higueras,Jose Luis Clerc
3,1982,Corrado Barazzutti,Mats Wilander
3,1982,Vitas Gerulaitis,Ivan Lendl
3,1982,Balazs Taroczy,Ivan Lendl
3,1982,Peter Mcnamara,John McEnroe
3,1982,Peter Mcnamara,Jose Luis Clerc
3,1982,Gene Mayer,John McEnroe
3,1982,Rolf Gehring,Tomas Smid
3,1982,Brian Gottfried,Jimmy Connors
5,1983,Tomas Smid,Guillermo Vilas
4,1983,Anders Jarryd,Mats Wilander
4,1983,Joakim Nystrom,Mats Wilander
3,1983,Victor Pecci,Thierry Tulasne
3,1983,Brad Gilbert,John McEnroe
3,1983,Paul Mcnamee,Guillermo Vilas
3,1983,Jim Gurfein,Fernando Luna
3,1983,Chris Lewis,Tomas Smid
3,1983,Mike Bauer,Tim Mayotte
3,1983,Tim Gullikson,Scott Davis
3,1983,Mark Dickson,Wojtek Fibak
3,1983,Hank Pfister,Jimmy Connors
3,1983,Henrik Sundstrom,Mats Wilander
3,1983,Pavel Slozil,Guillermo Vilas
3,1983,Juan Avendano,Henrik Sundstrom
3,1983,Pavel Slozil,Libor Pimek
3,1983,Bill Scanlon,Ivan Lendl
3,1983,Gianni Ocleppo,Jimmy Arias
3,1983,Kevin Curren,Ivan Lendl
3,1983,Manuel Orantes,Chris Lewis
3,1983,Eliot Teltscher,Jose Higueras
3,1983,Tim Mayotte,Ivan Lendl
3,1983,Tim Wilkison,Jimmy Connors
3,1983,John McEnroe,Mats Wilander
3,1983,Johan Kriek,Ivan Lendl
3,1983,Ivan Lendl,John McEnroe
3,1983,Charlie Fancutt,Greg Whitecross
6,1984,Ivan Lendl,John McEnroe
6,1984,Jimmy Connors,John McEnroe
4,1984,Henri Leconte,Jimmy Connors
4,1984,Tim Mayotte,Jimmy Connors
4,1984,Andres Gomez,Ivan Lendl
4,1984,Tom Gullikson,Tomas Smid
4,1984,Steve Denton,Kevin Curren
3,1984,Chris Lewis,Diego Perez
3,1984,Mats Wilander,John McEnroe
3,1984,Brian Gottfried,Jimmy Arias
3,1984,Leif Shiras,Vijay Amritraj
3,1984,Anders Jarryd,Ivan Lendl
3,1984,Brad Gilbert,David Pate
3,1984,Wojtek Fibak,John McEnroe
3,1984,Francesco Cancellotti,Henrik Sundstrom
3,1984,Alberto Tous,Henrik Sundstrom
3,1984,Emilio Sanchez,Simone Colombo
3,1984,Ben Testerman,Kevin Curren
3,1984,Vitas Gerulaitis,John McEnroe
3,1984,Drew Gitlin,Brad Gilbert
3,1984,Victor Pecci,Joakim Nystrom
3,1984,Marko Ostoja,Joakim Nystrom
3,1984,Tomas Smid,Henrik Sundstrom
3,1984,Shlomo Glickstein,Anders Jarryd
3,1984,Tim Wilkison,Joakim Nystrom
3,1984,Tomas Smid,Ivan Lendl
3,1984,Gene Mayer,Ivan Lendl
3,1984,David Dowlen,Marty Davis
3,1984,Johan Kriek,John McEnroe
3,1984,Lloyd Bourne,Brian Teacher
6,1985,Jimmy Connors,Ivan Lendl
4,1985,Vijay Amritraj,Anders Jarryd
4,1985,Stefan Edberg,Jimmy Connors
3,1985,Brad Gilbert,Ivan Lendl
3,1985,Jim Gurfein,Cesar Kist
3,1985,Brad Gilbert,Stefan Edberg
3,1985,Brad Gilbert,John McEnroe
3,1985,Slobodan Zivojinovic,Jimmy Connors
3,1985,Lawson Duncan,Ivan Lendl
3,1985,Jakob Hlasek,Stefan Edberg
3,1985,Paul Annacone,John McEnroe
3,1985,Ken Flach,Tim Mayotte
3,1985,Boris Becker,Ivan Lendl
3,1985,Alessandro De Minicis,Jonas Svensson
3,1985,Jimmy Brown,Diego Perez
3,1985,Jakob Hlasek,Mats Wilander
3,1985,Anders Jarryd,Boris Becker
3,1985,Mats Wilander,Ivan Lendl
3,1985,Joakim Nystrom,Miloslav Mecir
3,1985,Anders Jarryd,John McEnroe
3,1985,Ramesh Krishnan,John McEnroe
3,1985,John Sadri,Tim Mayotte
3,1985,Tim Wilkison,Stefan Edberg
3,1985,Stanislav Birner,Jan Gunnarsson
3,1985,Gabriel Urpi,Martin Jaite
3,1985,John McEnroe,Ivan Lendl
3,1985,Tim Mayotte,Ivan Lendl
3,1985,Peter Doohan,Brad Gilbert
3,1985,Wally Masur,Henri Leconte
3,1985,Nduka Odizor,Tim Mayotte
3,1985,Chip Hooper,Paul Annacone
3,1985,Ivan Lendl,John McEnroe
5,1986,Aaron Krickstein,Andres Gomez
4,1986,Tim Wilkison,Stefan Edberg
4,1986,Paul Annacone,Boris Becker
4,1986,Stefan Edberg,Boris Becker
4,1986,Andres Gomez,Ivan Lendl
3,1986,Greg Holmes,Ivan Lendl
3,1986,Michiel Schapers,Miloslav Mecir
3,1986,Libor Pimek,Jonas Svensson
3,1986,Martin Jaite,Andres Gomez
3,1986,Menno Oosting,Stanislav Birner
3,1986,Robert Seguso,Jimmy Connors
3,1986,Boris Becker,Ivan Lendl
3,1986,Bob Green,Christo Steyn
3,1986,Brad Gilbert,Ivan Lendl
3,1986,Ricki Osterthun,Kent Carlsson
3,1986,Lawson Duncan,Eliot Teltscher
3,1986,Marcelo Hennemann,Fernando Roese
3,1986,Johan Carlsson,Ramesh Krishnan
3,1986,Sergio Casal,Miloslav Mecir
3,1986,Tim Mayotte,Ivan Lendl
3,1986,Mike Leach,David Pate
3,1986,Jimmy Connors,Ivan Lendl
3,1986,Hans Gildemeister,Horacio De La Pena
3,1986,Tomas Smid,Kevin Curren
3,1986,Bill Scanlon,Michiel Schapers
3,1986,Alejandro Ganzabal,Luiz Mattar
3,1986,Henrik Sundstrom,Kent Carlsson
3,1986,Yannick Noah,Tim Mayotte
3,1986,Yannick Noah,Stefan Edberg
3,1986,Jan Gunnarsson,Yannick Noah
3,1986,Mike Leach,Brad Gilbert
3,1986,Ivan Lendl,Boris Becker
3,1986,Jimmy Arias,Thierry Tulasne
3,1986,Jimmy Arias,Todd Witsken
3,1986,Diego Perez,Andres Gomez
3,1986,Jan Gunnarsson,Mikael Pernfors
3,1986,Henri Leconte,Boris Becker
5,1987,Jimmy Connors,Ivan Lendl
4,1987,Jan Gunnarsson,Mats Wilander
4,1987,Anders Jarryd,Stefan Edberg
4,1987,Brad Gilbert,Ivan Lendl
4,1987,Emilio Sanchez,Kent Carlsson
3,1987,Roland Stadler,Claudio Mezzadri
3,1987,Per Henricsson,Eduardo Masso
3,1987,Andreas Maurer,Damir Keretic
3,1987,Javier Sanchez,Emilio Sanchez
3,1987,Cassio Motta,Luiz Mattar
3,1987,Jaime Yzaga,Eric Jelen
3,1987,Karel Novacek,Amos Mansdorf
3,1987,David Engel,Christer Allgardh
3,1987,Miloslav Mecir,Stefan Edberg
3,1987,Slobodan Zivojinovic,Boris Becker
3,1987,Pat Cash,Anders Jarryd
3,1987,Mats Wilander,Ivan Lendl
3,1987,Kelly Evernden,Jimmy Connors
3,1987,Boris Becker,Brad Gilbert
4,1988,Lawson Duncan,Thomas Muster
4,1988,Julio Goes,Cassio Motta
3,1988,Dacio Campos,Danilo Marcelino
3,1988,Shuzo Matsuoka,Emilio Sanchez
3,1988,Carl Uwe Steeb,Tim Mayotte
3,1988,Christer Allgardh,Bruno Oresar
3,1988,Richey Reneberg,Andrei Chesnokov
3,1988,Christer Allgardh,Guillermo Perez Roldan
3,1988,Josef Cihak,Jordi Arrese
3,1988,Magnus Gustafsson,Christian Bergstrom
3,1988,Francisco Yunis,Alberto Mancini
3,1988,Claudio Mezzadri,Guy Forget
3,1988,Miloslav Mecir,Stefan Edberg
3,1988,Libor Pimek,Milan Srejber
3,1988,Guy Forget,Stefan Edberg
3,1988,Stefan Edberg,Boris Becker
3,1988,Eduardo Osta,Jordi Arrese
3,1988,Juan Avendano,Bruno Oresar
3,1988,Jerome Potier,Christian Saceanu
3,1988,Henri Leconte,Mats Wilander
3,1988,Cassio Motta,Luiz Mattar
3,1988,Andrei Chesnokov,Henri Leconte
4,1989,Horst Skoff,Stefan Edberg
4,1989,Stefan Edberg,Boris Becker
3,1989,Andre Agassi,Ivan Lendl
3,1989,Guillermo Perez Roldan,Boris Becker
3,1989,Javier Sanchez,Martin Jaite
3,1989,Aaron Krickstein,John McEnroe
3,1989,Josef Cihak,Jordi Arrese
3,1989,Goran Prpic,Martin Jaite
3,1989,David Macpherson,Mario Tabares
3,1989,Magnus Gustafsson,Paolo Cane
3,1989,Pete Sampras,Michael Chang
3,1989,Alejandro Aramburu,Luiz Mattar
3,1989,Jimmy Brown,Jim Courier
3,1989,Robert Seguso,Jim Pugh
3,1989,John McEnroe,Ivan Lendl
3,1989,John McEnroe,Boris Becker
3,1989,Thierry Tulasne,Lawson Duncan
3,1989,Julio Goes,Fernando Roese
3,1989,Mats Wilander,Alberto Mancini
3,1989,Anders Jarryd,Brad Gilbert
3,1989,Juan Aguilera,Franco Davin
3,1989,Sergio Casal,Karel Novacek
3,1989,Scott Davis,Brad Gilbert
4,1990,Richey Reneberg,Boris Becker
3,1990,Jason Stoltenberg,Jim Courier
3,1990,David Wheaton,Brad Gilbert
3,1990,Alexander Volkov,Ronald Agenor
3,1990,Martin Strelba,Fernando Luna
3,1990,David Rikl,Philippe Pech
3,1990,Francisco Clavet,Marian Vajda
3,1990,Richard Fromberg,Emilio Sanchez
3,1990,Marc Rosset,Richard Fromberg
3,1990,David Wheaton,Stefan Edberg
3,1990,Joao Zwetsch,Pedro Rebolledo
3,1990,Michael Chang,Stefan Edberg
3,1990,Tomas Carbonell,Guillermo Perez Roldan
3,1990,Andrei Cherkasov,Boris Becker
3,1990,Petr Korda,Andrei Cherkasov
3,1990,Ivan Lendl,Stefan Edberg
3,1990,Tim Mayotte,Pete Sampras
3,1990,Scott Davis,Ivan Lendl
3,1990,Paul Chamberlin,Patrick McEnroe
3,1990,Stefan Edberg,Boris Becker
3,1990,Brad Gilbert,Stefan Edberg
3,1990,Boris Becker,Andre Agassi
3,1990,Danilo Marcelino,Jaime Oncins
3,1990,Patrick McEnroe,Christian Bergstrom
3,1990,Jaime Yzaga,Petr Korda
3,1990,Jakob Hlasek,Stefan Edberg
3,1990,Guillermo Perez Roldan,Thomas Muster
5,1991,Michael Chang,Stefan Edberg
5,1991,Hernan Gumy,Fernando Meligeni
5,1991,Seung Ho Ji,Eui Jong Chang
4,1991,Derrick Rostagno,Guy Forget
4,1991,Luis Andreotti,Hernan Gumy
4,1991,Peter Lundgren,Stefan Edberg
4,1991,Luis Adrian Morejon,Pablo Campana
4,1991,Derrick Rostagno,Jim Courier
4,1991,Juan Luis Tati Rascon,Alex Corretja
4,1991,Alberto Berasategui,German Lopez
3,1991,Amos Mansdorf,Guy Forget
3,1991,Emilio Benfele Alvarez,Raviv Weidenfeld
3,1991,Javier Sanchez,Karel Novacek
3,1991,Trevor Kronemann,Florian Krumrey
3,1991,Marcelo Filippini,Guillermo Perez Roldan
3,1991,Mark Markov,Michael Van Der Berg
3,1991,Guillermo Perez Roldan,Magnus Gustafsson
3,1991,Armando Perez,Mario Tabares
3,1991,Eduardo Masso,Francisco Clavet
3,1991,Sebastien Hette,Pat Crow
3,1991,Torben Theine,Federico Sanchez
3,1991,Sergio Gomez Barrio,Federico Garcia Berro
3,1991,Omar Camporese,Boris Becker
3,1991,Patrik Langvardt,Marko Srdanovic
3,1991,Andre Agassi,Jim Courier
3,1991,Clinton Marsh,Brian Gyetko
3,1991,Magnus Gustafsson,Karel Novacek
3,1991,Scott Gessner,David Prinosil
3,1991,Alexander Volkov,Boris Becker
3,1991,Alejo Mancisidor,Alberto Berasategui
3,1991,Roland So,Zeeshan Ali
3,1991,Laurence Tieleman,Malcolm Allen
3,1991,Alexander Mronz,Brad Gilbert
3,1991,Americo Venero Montes,Oscar Bustos
3,1991,Petr Korda,Andre Agassi
3,1991,James Lenton,Lan Bale
3,1991,Joao Cunha Silva,Gabriel Markus
3,1991,Brad Koontz,Joost Wijnhoud
3,1991,Gap Taik Ro,Eui Jong Chang
3,1991,Carlos Rojas,Americo Venero Montes
3,1991,Massimo Cierro,Frederic Fontang
3,1991,Floriano Salvoni,George Cosac
3,1991,Cesar Kist,Roberto Jabali
3,1991,Ricardo Herrera,Pat Crow
3,1991,Guy Forget,Jim Courier
3,1991,Seong Kon Kim,Eui Jong Chang
3,1991,Martin Jaite,Emilio Sanchez
3,1991,Tae Hee Kong,Eui Jong Chang
3,1991,Jakob Hlasek,Ivan Lendl
3,1991,Nicolas Becerra,Roberto Saad
3,1991,Tarik Benhabiles,Francesco Cancellotti
3,1991,Pablo Minutella,Luis Valdez
3,1991,Pat Cash,Stefan Edberg
3,1991,Mark Avedikian,Laurence Tieleman
3,1991,Jorgen Windahl,Markus Zillner
3,1991,Laurence Matthews,Conny Falk
3,1991,Jordi Arrese,Frederic Fontang
3,1991,Paul Hand,Wayne Arthurs
3,1991,Rodolphe Gilbert,Shuzo Matsuoka
3,1991,Jose Ayala,Roberto Saad
3,1991,Goran Prpic,Magnus Gustafsson
3,1991,Jamie Holmes,Jason Cask
3,1991,Goran Prpic,Andre Agassi
3,1991,Mark Leschly,Oliver Fernandez
3,1991,Marian Vajda,Karel Novacek
3,1991,John Mattice,Roland So
3,1991,Scott Davis,Ivan Lendl
3,1991,Nicolas Becerra,Hernan Gumy
3,1991,Jim Courier,Pete Sampras
3,1991,Ernesto Diaz,Andres Alarcon
3,1991,Srdan Muskatirovic,Jeremy Bates
3,1991,David Rikl,Martin Damm Sr
3,1991,Fabrice Santoro,Cedric Pioline
3,1991,Fabrice Santoro,Michael Stich
3,1991,Jacco Eltingh,Luis Herrera
3,1991,Renzo Furlan,Sergi Bruguera
3,1991,Michael Stich,Ivan Lendl
3,1991,Guillaume Raoux,Francisco Clavet
3,1991,Sergi Bruguera,Emilio Sanchez
3,1991,Andrei Cherkasov,Emilio Sanchez
3,1991,Goran Ivanisevic,Stefan Edberg
3,1991,Goran Ivanisevic,Goran Prpic
3,1991,Carlos Costa,Guillermo Perez Roldan
3,1991,Pete Sampras,Guy Forget
3,1991,Chi Wan Kim,Eui Jong Chang
3,1991,Jaime Cortes,Alvaro Jordan
3,1991,Kenny Thorne,Andrew Sznajder
3,1991,Joao Zwetsch,Luis Andreotti
3,1991,Carsten Arriens,Pietro Pennisi
3,1991,David Adams,Heath Denman
3,1991,Silvio Moine,Daniele Musa
3,1991,Chris Wilkinson,Patrick Rafter
3,1991,Fernando Meligeni,Roberto Jabali
3,1991,Richard Krajicek,Michael Stich
3,1991,Miguel Tobon,Mario Rincon
3,1991,Oliver Fernandez,Jimmy Brown
3,1991,Daniele Balducci,Pietro Pennisi
3,1991,Marcos Ondruska,Guy Forget
3,1991,Pablo Campana,Alvaro Jordan
3,1991,Andres Alarcon,Pablo Campana
3,1991,Jan Siemerink,Jakob Hlasek
3,1991,Jordi Burillo,Federico Sanchez
4,1992,Claudio Rigagnoli,Alberto Berasategui
4,1992,Richard Krajicek,Jim Courier
4,1992,Andy Zingman,Pablo Escribano
4,1992,Michael Chang,Ivan Lendl
4,1992,David Valeriano Torres,Alex Lopez Moron
4,1992,Stefan Edberg,Goran Ivanisevic
4,1992,Mauricio Aquino,Juan Pino
4,1992,Mark Woodforde,Richard Krajicek
4,1992,Sander Groen,Peter Nyborg
3,1992,Jakob Hlasek,Guy Forget
3,1992,Patricio Delgado,Americo Venero Montes
3,1992,Arne Thoms,Martin Damm Sr
3,1992,Gakuji Okada,Jeroen Heinhuis
3,1992,Todd Woodbridge,Michael Chang
3,1992,Andrew Bates,Bonit Wiryawan
3,1992,Andrei Cherkasov,Petr Korda
3,1992,Sebastian Allende,Pablo Escribano
3,1992,Andrei Cherkasov,Michael Chang
3,1992,Federico Pierini,Americo Venero Montes
3,1992,Andrei Cherkasov,Karel Novacek
3,1992,Brendan Curry,Jamie Holmes
3,1992,Magnus Larsson,Goran Ivanisevic
3,1992,Jesus Manteca Jurado,Juan Luis Tati Rascon
3,1992,Victor Lopez Moron,Xavier Avila
3,1992,Federico Depetris,Gaston Naon
3,1992,Miguel Tobon,Mario Rincon
3,1992,Oscar Martinez Dieguez,Robert Eriksson
3,1992,Sandor Noszaly,Nuno Marques
3,1992,Daiji Morii,Laurence Tieleman
3,1992,Marc Rosset,Goran Ivanisevic
3,1992,Javier Molina Peiro,Jaime Cortes
3,1992,Ruben Alvarenga,Miguel Pastura
3,1992,Stephan Rhode,Michael Geserer
3,1992,Kentaro Masuda,Gabrio Castrichella
3,1992,Goran Mihajlovic,Bret Garnett
3,1992,Jae Sik Kim,Eui Jong Chang
3,1992,Thomas Gollwitzer,Michael Geserer
3,1992,Jan Siemerink,Petr Korda
3,1992,Steven Baldas,Joern Grunewald
3,1992,Rene Hanak,Agustin Garizzio
3,1992,Mark Joachim,Mihai Vanta
3,1992,Krister Wedenby,Jorgen Windahl
3,1992,Johan Donar,Nicklas Utgren
3,1992,Chi Wan Kim,Brett Steven
3,1992,Sean Cole,Kentaro Masuda
3,1992,Luis Adrian Morejon,Owen Casey
3,1992,Albert Portas,Vicente Solves
3,1992,Markus Naewie,Karsten Braasch
3,1992,Johan Donar,Chris Wilkinson
3,1992,Patricio Arnold,Yann Lefebvre
3,1992,Glenn Wilson,Owen Casey
3,1992,Ricardo Mena,Pablo Escribano
3,1992,Stephen Noteboom,Jason Sher
3,1992,Todd Witsken,Aaron Krickstein
3,1992,Americo Venero Montes,Mario Rincon
3,1992,Paul Haarhuis,Goran Ivanisevic
3,1992,Miguel Pastura,Donald Johnson
3,1992,Richard Fromberg,Wayne Ferreira
3,1992,Miguel Pastura,Hector Moretti
3,1992,Jonas Svensson,Boris Becker
3,1992,Hernan Gumy,Nelson Aerts
3,1992,Thomas Muster,Jim Courier
3,1992,Thierry Champion,Emilio Sanchez
3,1992,Horst Skoff,Emilio Sanchez
3,1992,Wally Masur,Stefan Edberg
3,1992,Petr Korda,Pete Sampras
3,1992,Roberto Azar,Jaime Oncins
3,1992,Carl Uwe Steeb,Boris Becker
3,1992,Eduardo Masso,Karel Novacek
3,1992,Paul Haarhuis,Marcelo Filippini
3,1992,Alexander Volkov,Pete Sampras
3,1992,Jim Courier,Boris Becker
3,1992,Ivan Lendl,Stefan Edberg
3,1992,Mario Rincon,Pablo Campana
3,1992,Pete Sampras,Petr Korda
3,1992,Jaime Oncins,Petr Korda
3,1992,Jaime Oncins,Luiz Mattar
3,1992,Francisco Clavet,Sergi Bruguera
3,1992,Agustin Garizzio,Manuel Gasbarri
3,1992,Andreas Lesch,Wojtek Kowalski
3,1992,Christer Allgardh,Martin Stringari
3,1992,Alberto Berasategui,Guillermo Perez Roldan
5,1993,Stefan Edberg,Michael Stich
4,1993,Achille Margotto,Marco Meneschincheri
4,1993,David Wheaton,Pete Sampras
4,1993,Fabian Clementi,Lucas Arnold Ker
4,1993,Marius Barnard,Fabien Cousin
4,1993,Zeeshan Ali,Paul Wekesa
4,1993,Mark Joachim,Adam Skrzypczak
4,1993,Diego Del Rio,Miguel Pastura
4,1993,Donnie Isaak,Keith Evans
4,1993,Marcelo Filippini,Javier Sanchez
4,1993,Renzo Furlan,Thomas Muster
4,1993,Joao Cunha Silva,Francisco Roig
4,1993,Fabrice Santoro,Michael Stich
4,1993,Eric Amend,Jozsef Krocsko
4,1993,Andrei Chesnokov,Michael Chang
4,1993,Jose Antonio Fernandez,Miguel Pastura
3,1993,Marc Rothchild,Donnie Isaak
3,1993,Americo Venero Montes,Alejandro Aramburu
3,1993,Kip Brady,Alexis Hombrecher
3,1993,Steve Herdoiza,Jaroslav Bulant
3,1993,Jeff Morneau,Neville Godwin
3,1993,Colin Beecher,Nuno Marques
3,1993,Jordi Rodriguez,David Caballero
3,1993,Massimo Calvelli,Jaroslav Bulant
3,1993,Roberto Parli,Udo Plamberger
3,1993,Kim Tiilikainen,Tuomas Ketola
3,1993,Gerrit Steenkamp,Eyal Ran
3,1993,Marco Cacopardo,Ty Tucker
3,1993,Mario Pacheco,Oscar Ortiz
3,1993,Tetsuya Chaen,Han Cheol Shin
3,1993,Ignacio Truyol Turrion,Gilles Bastie
3,1993,Robert Eriksson,Ryan Blake
3,1993,Leigh Holland,Bryan Jones
3,1993,Felix Mantilla,Albert Portas
3,1993,Martijn Bok,Patricio Arnold
3,1993,Armand Strombach,Igor Kornienko
3,1993,Roman Ruppenthal,Axel Finnberg
3,1993,Lorenzo Manta,Patrik Langvardt
3,1993,Enrique Abaroa,Michael Roberts
3,1993,Marco Meneschincheri,Davide Sanguinetti
3,1993,Roland Thornqvist,Vincent Spadea
3,1993,Oscar Ortiz,Pablo Campana
3,1993,Paulino Alonso,Gonzalo Fernandez
3,1993,Miles Maclagan,Andrew Foster
3,1993,Hiram Silfa,Miguel Tobon
3,1993,Jacobo Diaz,Alex Calatrava
3,1993,Sang Hoon Lee,Hyeong Keun Song
3,1993,Andy Zingman,Hector Moretti
3,1993,Miguel Pastura,Hernan Gumy
3,1993,Eddy Bank,Eric Amend
3,1993,Mark Tjia,Neville Godwin
3,1993,Paul Garvin,Mario Pacheco
3,1993,Jan Kodes,Dusan Prchlik
3,1993,Pablo Minutella,Luis Lobo
3,1993,Laurence Matthews,Eric Amend
3,1993,Stelian Gima,Mark Tjia
3,1993,Stephen Gleeson,Brent Larkham
3,1993,Jose Alejos,Oscar Martinez Dieguez
3,1993,Manuel Gasbarri,Achille Margotto
3,1993,Amos Mansdorf,Stefan Edberg
3,1993,Hector Moretti,Lucas Arnold Ker
3,1993,Hector Moretti,Hernan Gumy
3,1993,Igor Kornienko,Jan Kroslak
3,1993,Pietro Angelini,Danilo Marcelino
3,1993,Alex Radulescu,Jeremy Bates
3,1993,Franco Davin,Renzo Furlan
3,1993,Roland Burtscher,Viktor Nagy
3,1993,Alex Corretja,Thomas Muster
3,1993,Jacco Eltingh,Richey Reneberg
3,1993,Jonas Svensson,Andrei Medvedev
3,1993,Michael Stich,Petr Korda
3,1993,Cedric Pioline,Pete Sampras
3,1993,Malivai Washington,Pete Sampras
3,1993,Andrei Cherkasov,Boris Becker
3,1993,Michael Daniel,Eyal Ran
3,1993,Vicente Solves,Alex Lopez Moron
3,1993,Robbie Weiss,Grant Stafford
3,1993,Otavio Della,Fernando Meligeni
3,1993,Michael Chang,Jim Courier
3,1993,Karel Novacek,Michael Stich
3,1993,Carl Uwe Steeb,Michael Chang
3,1993,Jaime Yzaga,Alexander Volkov
3,1993,Javier Sanchez,Jonas Svensson
3,1993,Dean Cohen,Jonathan Canter
3,1993,Hidehiko Tanizawa,Eui Jong Chang
3,1993,Jiu Hua Zhang,Jia Ping Xia
3,1993,Jia Ping Xia,Peter Tramacchi
3,1993,Scott Gessner,Torben Theine
3,1993,Neville Godwin,Andrei Pavel
3,1993,Kenneth Carlsen,Guillaume Raoux
3,1993,Alex Obrien,David Wheaton
3,1993,Mario Visconti,Milen Velev
3,1993,Andrei Pavel,Bill Barber
3,1993,Seung Ho Ji,Jae Sik Kim
3,1993,Paul Kilderry,Heath Denman
3,1993,Andrei Medvedev,Pete Sampras
3,1993,Noam Behr,Juan Luis Tati Rascon
3,1993,Oliver Fernandez,Dirk Dier
3,1993,Grant Stafford,Patrick Rafter
3,1993,Todd Martin,Jim Courier
3,1993,Todd Martin,Wayne Ferreira
3,1993,Todd Martin,Jaime Yzaga
3,1993,Karim Alami,Davide Sanguinetti
3,1993,Andrei Medvedev,Cedric Pioline
3,1993,Rick Witsken,Mark Quinney
4,1994,Hernan Colombo Russel,Franco Squillari
4,1994,Slava Dosedel,Alberto Berasategui
4,1994,David Wheaton,Michael Chang
4,1994,Michael Stich,Boris Becker
4,1994,Jason Stoltenberg,Stefan Edberg
4,1994,Alberto Berasategui,Sergi Bruguera
4,1994,Noam Behr,Eyal Erlich
4,1994,Greg Rusedski,Wayne Ferreira
4,1994,Lior Mor,Gilad Bloom
3,1994,Andrew Batie,Alejandro Hernandez
3,1994,Franco Squillari,Mariano Hood
3,1994,Ronald Dueller,Filippo Messori
3,1994,Jacobo Diaz,Juan Luis Tati Rascon
3,1994,Rafael Serpa Guinazu,Marcelo Charpentier
3,1994,Marcelo Charpentier,Ernesto Bottiroli
3,1994,Yaser Zaatini,Oscar Ortiz
3,1994,James Sekulov,Andrew Ilie
3,1994,Juan Robinson Gamonal,Pablo Campana
3,1994,James Sekulov,Allen Belobrajdic
3,1994,Tom Hand,Andrew Richardson
3,1994,Steven Downs,Peter Tramacchi
3,1994,Patricio Donati,Mariano Hood
3,1994,Francesco Michelotti,Tamer El Sawy
